REF_DATE,GEO,DGUID,Disability type,Age group,Sex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Saskatchewan,2016A000247,Dexterity,15 to 64 years,Both sexes,Number,223,units ,0,v87227335,9.5.2.1,12970,,,,0
2012,Saskatchewan,2016A000247,Dexterity,15 to 64 years,Males,Number,223,units ,0,v87227336,9.5.2.2,6330,,,,0
2012,Saskatchewan,2016A000247,Dexterity,15 to 64 years,Females,Number,223,units ,0,v87227337,9.5.2.3,6640,,,,0
2012,Saskatchewan,2016A000247,Dexterity,15 to 24 years,Both sexes,Number,223,units ,0,v87227338,9.5.3.1,700,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,15 to 24 years,Males,Number,223,units ,0,v87227339,9.5.3.2,220,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,15 to 24 years,Females,Number,223,units ,0,v87227340,9.5.3.3,480,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,25 to 44 years,Both sexes,Number,223,units ,0,v87227341,9.5.4.1,2830,,,,0
2012,Saskatchewan,2016A000247,Dexterity,25 to 44 years,Males,Number,223,units ,0,v87227342,9.5.4.2,1160,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,25 to 44 years,Females,Number,223,units ,0,v87227343,9.5.4.3,1670,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,45 to 64 years,Both sexes,Number,223,units ,0,v87227344,9.5.5.1,9440,,,,0
2012,Saskatchewan,2016A000247,Dexterity,45 to 64 years,Males,Number,223,units ,0,v87227345,9.5.5.2,4940,,,,0
2012,Saskatchewan,2016A000247,Dexterity,45 to 64 years,Females,Number,223,units ,0,v87227346,9.5.5.3,4500,,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 years and over,Both sexes,Number,223,units ,0,v87227347,9.5.6.1,12460,,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 years and over,Males,Number,223,units ,0,v87227348,9.5.6.2,4320,,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 years and over,Females,Number,223,units ,0,v87227349,9.5.6.3,8130,,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 to 74 years,Both sexes,Number,223,units ,0,v87227350,9.5.7.1,4530,,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 to 74 years,Males,Number,223,units ,0,v87227351,9.5.7.2,1770,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,65 to 74 years,Females,Number,223,units ,0,v87227352,9.5.7.3,2760,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,75 years and over,Both sexes,Number,223,units ,0,v87227353,9.5.8.1,7930,,,,0
2012,Saskatchewan,2016A000247,Dexterity,75 years and over,Males,Number,223,units ,0,v87227354,9.5.8.2,2550,E,,,0
2012,Saskatchewan,2016A000247,Dexterity,75 years and over,Females,Number,223,units ,0,v87227355,9.5.8.3,5380,,,,0
2012,Saskatchewan,2016A000247,Pain,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227356,9.6.1.1,83300,,,,0
2012,Saskatchewan,2016A000247,Pain,"Total,15 years and over",Males,Number,223,units ,0,v87227357,9.6.1.2,37360,,,,0
2012,Saskatchewan,2016A000247,Pain,"Total,15 years and over",Females,Number,223,units ,0,v87227358,9.6.1.3,45930,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 64 years,Both sexes,Number,223,units ,0,v87227359,9.6.2.1,52350,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 64 years,Males,Number,223,units ,0,v87227360,9.6.2.2,23910,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 64 years,Females,Number,223,units ,0,v87227361,9.6.2.3,28440,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 24 years,Both sexes,Number,223,units ,0,v87227362,9.6.3.1,2610,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 24 years,Males,Number,223,units ,0,v87227363,9.6.3.2,880,,,,0
2012,Saskatchewan,2016A000247,Pain,15 to 24 years,Females,Number,223,units ,0,v87227364,9.6.3.3,1730,,,,0
2012,Saskatchewan,2016A000247,Pain,25 to 44 years,Both sexes,Number,223,units ,0,v87227365,9.6.4.1,11840,,,,0
2012,Saskatchewan,2016A000247,Pain,25 to 44 years,Males,Number,223,units ,0,v87227366,9.6.4.2,5280,,,,0
2012,Saskatchewan,2016A000247,Pain,25 to 44 years,Females,Number,223,units ,0,v87227367,9.6.4.3,6560,,,,0
2012,Saskatchewan,2016A000247,Pain,45 to 64 years,Both sexes,Number,223,units ,0,v87227368,9.6.5.1,37890,,,,0
2012,Saskatchewan,2016A000247,Pain,45 to 64 years,Males,Number,223,units ,0,v87227369,9.6.5.2,17750,,,,0
2012,Saskatchewan,2016A000247,Pain,45 to 64 years,Females,Number,223,units ,0,v87227370,9.6.5.3,20140,,,,0
2012,Saskatchewan,2016A000247,Pain,65 years and over,Both sexes,Number,223,units ,0,v87227371,9.6.6.1,30950,,,,0
2012,Saskatchewan,2016A000247,Pain,65 years and over,Males,Number,223,units ,0,v87227372,9.6.6.2,13450,,,,0
2012,Saskatchewan,2016A000247,Pain,65 years and over,Females,Number,223,units ,0,v87227373,9.6.6.3,17500,,,,0
2012,Saskatchewan,2016A000247,Pain,65 to 74 years,Both sexes,Number,223,units ,0,v87227374,9.6.7.1,13510,,,,0
2012,Saskatchewan,2016A000247,Pain,65 to 74 years,Males,Number,223,units ,0,v87227375,9.6.7.2,6370,,,,0
2012,Saskatchewan,2016A000247,Pain,65 to 74 years,Females,Number,223,units ,0,v87227376,9.6.7.3,7140,,,,0
2012,Saskatchewan,2016A000247,Pain,75 years and over,Both sexes,Number,223,units ,0,v87227377,9.6.8.1,17440,,,,0
2012,Saskatchewan,2016A000247,Pain,75 years and over,Males,Number,223,units ,0,v87227378,9.6.8.2,7080,,,,0
2012,Saskatchewan,2016A000247,Pain,75 years and over,Females,Number,223,units ,0,v87227379,9.6.8.3,10360,,,,0
2012,Saskatchewan,2016A000247,Learning,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227380,9.7.1.1,13730,,,,0
2012,Saskatchewan,2016A000247,Learning,"Total,15 years and over",Males,Number,223,units ,0,v87227381,9.7.1.2,6320,,,,0
2012,Saskatchewan,2016A000247,Learning,"Total,15 years and over",Females,Number,223,units ,0,v87227382,9.7.1.3,7400,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 64 years,Both sexes,Number,223,units ,0,v87227383,9.7.2.1,10110,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 64 years,Males,Number,223,units ,0,v87227384,9.7.2.2,4270,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 64 years,Females,Number,223,units ,0,v87227385,9.7.2.3,5840,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 24 years,Both sexes,Number,223,units ,0,v87227386,9.7.3.1,2020,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 24 years,Males,Number,223,units ,0,v87227387,9.7.3.2,930,,,,0
2012,Saskatchewan,2016A000247,Learning,15 to 24 years,Females,Number,223,units ,0,v87227388,9.7.3.3,1090,,,,0
2012,Saskatchewan,2016A000247,Learning,25 to 44 years,Both sexes,Number,223,units ,0,v87227389,9.7.4.1,3090,,,,0
2012,Saskatchewan,2016A000247,Learning,25 to 44 years,Males,Number,223,units ,0,v87227390,9.7.4.2,1520,E,,,0
2012,Saskatchewan,2016A000247,Learning,25 to 44 years,Females,Number,223,units ,0,v87227391,9.7.4.3,1570,E,,,0
2012,Saskatchewan,2016A000247,Learning,45 to 64 years,Both sexes,Number,223,units ,0,v87227392,9.7.5.1,5010,E,,,0
2012,Saskatchewan,2016A000247,Learning,45 to 64 years,Males,Number,223,units ,0,v87227393,9.7.5.2,1820,E,,,0
2012,Saskatchewan,2016A000247,Learning,45 to 64 years,Females,Number,223,units ,0,v87227394,9.7.5.3,3180,E,,,0
2012,Saskatchewan,2016A000247,Learning,65 years and over,Both sexes,Number,223,units ,0,v87227395,9.7.6.1,3620,E,,,0
2012,Saskatchewan,2016A000247,Learning,65 years and over,Males,Number,223,units ,0,v87227396,9.7.6.2,2050,E,,,0
2012,Saskatchewan,2016A000247,Learning,65 years and over,Females,Number,223,units ,0,v87227397,9.7.6.3,,F,,,0
2012,Saskatchewan,2016A000247,Learning,65 to 74 years,Both sexes,Number,223,units ,0,v87227398,9.7.7.1,,F,,,0
2012,Saskatchewan,2016A000247,Learning,65 to 74 years,Males,Number,223,units ,0,v87227399,9.7.7.2,,F,,,0
2012,Saskatchewan,2016A000247,Learning,65 to 74 years,Females,Number,223,units ,0,v87227400,9.7.7.3,,F,,,0
2012,Saskatchewan,2016A000247,Learning,75 years and over,Both sexes,Number,223,units ,0,v87227401,9.7.8.1,2040,E,,,0
2012,Saskatchewan,2016A000247,Learning,75 years and over,Males,Number,223,units ,0,v87227402,9.7.8.2,770,E,,,0
2012,Saskatchewan,2016A000247,Learning,75 years and over,Females,Number,223,units ,0,v87227403,9.7.8.3,,F,,,0
2012,Saskatchewan,2016A000247,Memory,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227404,9.8.1.1,14390,,,,0
2012,Saskatchewan,2016A000247,Memory,"Total,15 years and over",Males,Number,223,units ,0,v87227405,9.8.1.2,5820,,,,0
2012,Saskatchewan,2016A000247,Memory,"Total,15 years and over",Females,Number,223,units ,0,v87227406,9.8.1.3,8570,,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 64 years,Both sexes,Number,223,units ,0,v87227407,9.8.2.1,8730,,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 64 years,Males,Number,223,units ,0,v87227408,9.8.2.2,2810,,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 64 years,Females,Number,223,units ,0,v87227409,9.8.2.3,5920,,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 24 years,Both sexes,Number,223,units ,0,v87227410,9.8.3.1,830,,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 24 years,Males,Number,223,units ,0,v87227411,9.8.3.2,440,E,,,0
2012,Saskatchewan,2016A000247,Memory,15 to 24 years,Females,Number,223,units ,0,v87227412,9.8.3.3,390,E,,,0
2012,Saskatchewan,2016A000247,Memory,25 to 44 years,Both sexes,Number,223,units ,0,v87227413,9.8.4.1,1800,,,,0
2012,Saskatchewan,2016A000247,Memory,25 to 44 years,Males,Number,223,units ,0,v87227414,9.8.4.2,770,E,,,0
2012,Saskatchewan,2016A000247,Memory,25 to 44 years,Females,Number,223,units ,0,v87227415,9.8.4.3,1030,E,,,0
2012,Saskatchewan,2016A000247,Memory,45 to 64 years,Both sexes,Number,223,units ,0,v87227416,9.8.5.1,6100,,,,0
2012,Saskatchewan,2016A000247,Memory,45 to 64 years,Males,Number,223,units ,0,v87227417,9.8.5.2,1600,E,,,0
2012,Saskatchewan,2016A000247,Memory,45 to 64 years,Females,Number,223,units ,0,v87227418,9.8.5.3,4510,E,,,0
2012,Saskatchewan,2016A000247,Memory,65 years and over,Both sexes,Number,223,units ,0,v87227419,9.8.6.1,5660,,,,0
2012,Saskatchewan,2016A000247,Memory,65 years and over,Males,Number,223,units ,0,v87227420,9.8.6.2,3020,E,,,0
2012,Saskatchewan,2016A000247,Memory,65 years and over,Females,Number,223,units ,0,v87227421,9.8.6.3,2640,E,,,0
2012,Saskatchewan,2016A000247,Memory,65 to 74 years,Both sexes,Number,223,units ,0,v87227422,9.8.7.1,2090,E,,,0
2012,Saskatchewan,2016A000247,Memory,65 to 74 years,Males,Number,223,units ,0,v87227423,9.8.7.2,1550,E,,,0
2012,Saskatchewan,2016A000247,Memory,65 to 74 years,Females,Number,223,units ,0,v87227424,9.8.7.3,540,E,,,0
2012,Saskatchewan,2016A000247,Memory,75 years and over,Both sexes,Number,223,units ,0,v87227425,9.8.8.1,3570,E,,,0
2012,Saskatchewan,2016A000247,Memory,75 years and over,Males,Number,223,units ,0,v87227426,9.8.8.2,1470,E,,,0
2012,Saskatchewan,2016A000247,Memory,75 years and over,Females,Number,223,units ,0,v87227427,9.8.8.3,2100,E,,,0
2012,Saskatchewan,2016A000247,Developmental,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227428,9.9.1.1,3450,,,,0
2012,Saskatchewan,2016A000247,Developmental,"Total,15 years and over",Males,Number,223,units ,0,v87227429,9.9.1.2,1960,,,,0
2012,Saskatchewan,2016A000247,Developmental,"Total,15 years and over",Females,Number,223,units ,0,v87227430,9.9.1.3,1490,E,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 64 years,Both sexes,Number,223,units ,0,v87227431,9.9.2.1,3160,,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 64 years,Males,Number,223,units ,0,v87227432,9.9.2.2,1860,,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 64 years,Females,Number,223,units ,0,v87227433,9.9.2.3,1300,E,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 24 years,Both sexes,Number,223,units ,0,v87227434,9.9.3.1,1330,,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 24 years,Males,Number,223,units ,0,v87227435,9.9.3.2,810,,,,0
2012,Saskatchewan,2016A000247,Developmental,15 to 24 years,Females,Number,223,units ,0,v87227436,9.9.3.3,510,E,,,0
2012,Saskatchewan,2016A000247,Developmental,25 to 44 years,Both sexes,Number,223,units ,0,v87227437,9.9.4.1,940,E,,,0
2012,Saskatchewan,2016A000247,Developmental,25 to 44 years,Males,Number,223,units ,0,v87227438,9.9.4.2,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,25 to 44 years,Females,Number,223,units ,0,v87227439,9.9.4.3,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,45 to 64 years,Both sexes,Number,223,units ,0,v87227440,9.9.5.1,890,E,,,0
2012,Saskatchewan,2016A000247,Developmental,45 to 64 years,Males,Number,223,units ,0,v87227441,9.9.5.2,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,45 to 64 years,Females,Number,223,units ,0,v87227442,9.9.5.3,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 years and over,Both sexes,Number,223,units ,0,v87227443,9.9.6.1,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 years and over,Males,Number,223,units ,0,v87227444,9.9.6.2,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 years and over,Females,Number,223,units ,0,v87227445,9.9.6.3,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 to 74 years,Both sexes,Number,223,units ,0,v87227446,9.9.7.1,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 to 74 years,Males,Number,223,units ,0,v87227447,9.9.7.2,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,65 to 74 years,Females,Number,223,units ,0,v87227448,9.9.7.3,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,75 years and over,Both sexes,Number,223,units ,0,v87227449,9.9.8.1,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,75 years and over,Males,Number,223,units ,0,v87227450,9.9.8.2,,F,,,0
2012,Saskatchewan,2016A000247,Developmental,75 years and over,Females,Number,223,units ,0,v87227451,9.9.8.3,,F,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227452,9.10.1.1,26620,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,"Total,15 years and over",Males,Number,223,units ,0,v87227453,9.10.1.2,10860,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,"Total,15 years and over",Females,Number,223,units ,0,v87227454,9.10.1.3,15770,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 64 years,Both sexes,Number,223,units ,0,v87227455,9.10.2.1,20240,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 64 years,Males,Number,223,units ,0,v87227456,9.10.2.2,8090,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 64 years,Females,Number,223,units ,0,v87227457,9.10.2.3,12140,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 24 years,Both sexes,Number,223,units ,0,v87227458,9.10.3.1,2310,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 24 years,Males,Number,223,units ,0,v87227459,9.10.3.2,860,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,15 to 24 years,Females,Number,223,units ,0,v87227460,9.10.3.3,1460,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,25 to 44 years,Both sexes,Number,223,units ,0,v87227461,9.10.4.1,5930,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,25 to 44 years,Males,Number,223,units ,0,v87227462,9.10.4.2,2410,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,25 to 44 years,Females,Number,223,units ,0,v87227463,9.10.4.3,3520,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,45 to 64 years,Both sexes,Number,223,units ,0,v87227464,9.10.5.1,11990,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,45 to 64 years,Males,Number,223,units ,0,v87227465,9.10.5.2,4830,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,45 to 64 years,Females,Number,223,units ,0,v87227466,9.10.5.3,7170,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 years and over,Both sexes,Number,223,units ,0,v87227467,9.10.6.1,6380,,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 years and over,Males,Number,223,units ,0,v87227468,9.10.6.2,2760,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 years and over,Females,Number,223,units ,0,v87227469,9.10.6.3,3620,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 to 74 years,Both sexes,Number,223,units ,0,v87227470,9.10.7.1,3170,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 to 74 years,Males,Number,223,units ,0,v87227471,9.10.7.2,1440,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,65 to 74 years,Females,Number,223,units ,0,v87227472,9.10.7.3,1720,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,75 years and over,Both sexes,Number,223,units ,0,v87227473,9.10.8.1,3220,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,75 years and over,Males,Number,223,units ,0,v87227474,9.10.8.2,1320,E,,,0
2012,Saskatchewan,2016A000247,Mental and/or psychological,75 years and over,Females,Number,223,units ,0,v87227475,9.10.8.3,1900,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227476,9.11.1.1,2260,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,"Total,15 years and over",Males,Number,223,units ,0,v87227477,9.11.1.2,1200,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,"Total,15 years and over",Females,Number,223,units ,0,v87227478,9.11.1.3,1070,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 64 years,Both sexes,Number,223,units ,0,v87227479,9.11.2.1,1080,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 64 years,Males,Number,223,units ,0,v87227480,9.11.2.2,830,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 64 years,Females,Number,223,units ,0,v87227481,9.11.2.3,260,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 24 years,Both sexes,Number,223,units ,0,v87227482,9.11.3.1,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 24 years,Males,Number,223,units ,0,v87227483,9.11.3.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,15 to 24 years,Females,Number,223,units ,0,v87227484,9.11.3.3,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,25 to 44 years,Both sexes,Number,223,units ,0,v87227485,9.11.4.1,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,25 to 44 years,Males,Number,223,units ,0,v87227486,9.11.4.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,25 to 44 years,Females,Number,223,units ,0,v87227487,9.11.4.3,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,45 to 64 years,Both sexes,Number,223,units ,0,v87227488,9.11.5.1,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,45 to 64 years,Males,Number,223,units ,0,v87227489,9.11.5.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,45 to 64 years,Females,Number,223,units ,0,v87227490,9.11.5.3,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 years and over,Both sexes,Number,223,units ,0,v87227491,9.11.6.1,1180,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 years and over,Males,Number,223,units ,0,v87227492,9.11.6.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 years and over,Females,Number,223,units ,0,v87227493,9.11.6.3,810,E,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 to 74 years,Both sexes,Number,223,units ,0,v87227494,9.11.7.1,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 to 74 years,Males,Number,223,units ,0,v87227495,9.11.7.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,65 to 74 years,Females,Number,223,units ,0,v87227496,9.11.7.3,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,75 years and over,Both sexes,Number,223,units ,0,v87227497,9.11.8.1,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,75 years and over,Males,Number,223,units ,0,v87227498,9.11.8.2,,F,,,0
2012,Saskatchewan,2016A000247,Unknown disability type,75 years and over,Females,Number,223,units ,0,v87227499,9.11.8.3,,F,,,0
2012,Alberta,2016A000248,Seeing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87227500,10.1.1.1,80110,,,,0
2012,Alberta,2016A000248,Seeing,"Total,15 years and over",Males,Number,223,units ,0,v87227501,10.1.1.2,34390,,,,0
2012,Alberta,2016A000248,Seeing,"Total,15 years and over",Females,Number,223,units ,0,v87227502,10.1.1.3,45720,,,,0
2012,Alberta,2016A000248,Seeing,15 to 64 years,Both sexes,Number,223,units ,0,v87227503,10.1.2.1,50260,,,,0
2012,Alberta,2016A000248,Seeing,15 to 64 years,Males,Number,223,units ,0,v87227504,10.1.2.2,22520,,,,0
2012,Alberta,2016A000248,Seeing,15 to 64 years,Females,Number,223,units ,0,v87227505,10.1.2.3,27740,,,,0
